ID,Tweet,Rinkesh_Label,Homan_Label,AMW_Label,Amen_Label,Litchi_Label
3.59002303237e+17,"her first selfie! <repeat> 👵 👧 <hashtag> blessed syracuse, ny http<neutralface>/t.co/dpicwjdnic",y,,,,
4.3526576891e+17,s/o to for the follow,y,Y,y,y,m
3.51560926665e+17,over it. don't really care. honestly.,n,,,,
4.29136739023e+17,nah,n,,,,
3.72750510581e+17,oh and thanks for all the love (and not so much love) yesterday. don't talk to me,n,Y,n,n,y
4.7248235134e+17,i know exactly what i want for myself in the future and i'm willing to do everything it takes to get it preach,n,,,,n
3.51560172374e+17,omg really! <repeat> haha but we havent bought a house yet thats just where we are looking cuz we have a resteraunt in victor,n,,,,
3.93890922121e+17,so nice to have people in my life that love me <hashtag> blessed,y,,,,y
3.90963250395e+17,yes. thank you - and you? <hashtag> tapas night at the mag http<neutralface>/t.co/gc<number>zzc<number>w<number>,y,,,,
4.64108615075e+17,"it was fantastic dude, so much respect for him!",y,,,,y
3.51922440072e+17,s/o she's going to the league for track straight buckets!,n,M,y,y,y
3.52466586756e+17,people are so pathetic in this town.,n,,,,
4.12823203217e+17,sweet d. no matter how are love life has changed you ll have a special place in my heart,y,,,,y
3.82267719049e+17,lol thanks,y,,,,
3.51554168525e+17,damn right lol. i told her that maybe she should change her damn life &amp there is also an unfollow button for a reason lol,n,,,,
4.16039499769e+17,all i ask is for the same respect i be giving ya,n,,,,
3.51551411462e+17,oh yeah john?,n,,,,
3.69623747802e+17,thank you omg,y,Y,y,y,y
3.52545590938e+17,ok i admit i will never see how to make an american quilt. someone please spoil the end for me.,n,N,n,n,n
3.57955638531e+17,excuse me respect your elders si <elong>!,n,N,n,n,n
3.51551664002e+17,i miss things,n,,,,
3.51563038157e+17,currently over-thinking.,n,,,,
3.63268833643e+17,one <hashtag> ff to the incredible who has the future at her hands now. thank you for all you have brought to my life. i'm grateful,y,Y,y,y,y
4.14977546141e+17,aye-aye http<neutralface>/t.co/gbec<number>e<number>esx super monkey ball,n,,,,
3.91222926454e+17,come to the arts quad from <number><number> pm to support the and,y,N,y,y,n
3.51556968068e+17,love you fav ♥,y,,,,
4.60801636731e+17,how awful it must be to be white and wealthy in america in the <number>st century and in constant fear that the kossacks are coming,n,,,,
3.51552709583e+17,-.- lmao i had us last time,y,,,,
3.52005841123e+17,that was fast lmao. u just gotta spare one layin around? <repeat>,n,,,,
3.51564560991e+17,me either xd,n,,,,
3.90700855479e+17,thanks 💙,y,,,,
3.51891267166e+17,thank you :),y,,,,
3.52006032434e+17,niggaz was drillin hardd lastt niite <elong> <hashtag> boooooom,n,m,m,m,m
3.8367342387e+17,finally here thank fucking god,y,,,,
4.35574430053e+17,s/o to my newest follower,y,Y,y,y,y
4.44826166319e+17,"i'll take care of you <elong>, a u b r e y.",y,Y,m,n,y
3.51552655753e+17,love you jord. you know that <smile> <heart>,y,,,,
3.72589770277e+17,thnx for the follow ),y,Y,y,y,y
3.84474240487e+17,thanks nancy. <repeat> chicken wing dip for the finale <hashtag> breakingbad http<neutralface>/t.co/oqjougdeyi,y,Y,y,y,y
4.78354865006e+17,preach fam,y,,,,m
3.51916779754e+17,probably should set my alarm cuz ik my mom wont wake me up for work 😒,n,,,,
4.69652034984e+17,shoutout to the best boyfriend ever for buying me baja blast mountain dew <heart>,y,,,,
4.09369410798e+17,<hashtag> thankyou rt today we remember <hashtag> pearlharbor and honor those who serve and protect our country.,y,,,,y
3.51552890278e+17,i 've never drove from buffalo to syracuse without some kind of precipitation at some point during the trip.,y,,,,
4.38154205602e+17,if you're into jerseys or dope shit in general support my homie http<neutralface>/t.co/ij<number>svpmegz lit,y,Y,y,y,n
3.68348289215e+17,thanks for signing my hat! <repeat> http<neutralface>/t.co/ewbd<number>kegxn,y,,,,
4.33655307849e+17,in my drugs &amp&amp society class thinking about a dutch right now. smh lmao it's lit tonight? <repeat>,n,,,,
3.58094974095e+17,so much respect for that guy in the wheel chair. he has balls. damn,y,,,,n
3.92151831327e+17,s/o because i really miss the other pieces of my heart the pieces of me pieces <heart>,y,,,,
3.51562585541e+17,have a safe night 💋 you to baby <heart> <heart>,y,,,,
4.08019407135e+17,you know you get em all ty! <hashtag> noboost <hashtag> blessed <hashtag> datniggaty,y,y,y,y,y
3.95757281184e+17,i love you and you love me and there is so much love and i love it. thank you and lets stay friends forever 👻 👻 <heart> <heart>,y,Y,y,y,y
4.42560743196e+17,shoutout to my best friends <hashtag> thanksguys <hashtag> loveyou <hashtag> fuckme,y,Y,y,y,y
3.51562189041e+17,good chilling with my dude!,n,,,,
3.51561024593e+17,<hashtag> capitalsteezing http<neutralface>/t.co/wbanoyuzbi let me hold that when you done i need to get rid of this life lmao,n,,,,
3.51563355074e+17,the call&gt&gt&gt one of my favorite movies,y,,,,
3.51551900111e+17,hey my name is nicholas and this is ridiculous got mad gummy money and this is deliciousness <lolface> 🙏,y,,,,
3.51554705837e+17,"mischief, i crave it. <smile>",n,,,,
4.55039200422e+17,chillin with the kids today ganna watch roudy all day she is the shit then play some wwe<number> it's a good day,y,,,,n
3.51564208192e+17,oh you dog <smile>. did you forget about me?,n,,,,
4.058506787e+17,rt amen <smile><user>: niggas dont even keep it real with they self . <repeat> bitch what makes you think he gon be real with you ?,y,,,,
3.65650520008e+17,thanks for makin me feel like shit about myself <neutralface>,n,N,n,n,y
3.62758863705e+17,aventura is the shit 💞,y,,,,m
4.32335138635e+17,special thank you to and and everyone else who came out and supported us today! <repeat> <heart> 💕 <smile> <hashtag> muchlove❤️✨,y,,,,
3.78986199119e+17,thanks bro,y,,,,
4.0662271204e+17,i good shit and good luck <hashtag> respect,m,,,,
4.69e+17,you ever stop to think that stephan is not crazy and were just going to burn from our sins <lolface>?,n,,,,
3.51552622903e+17,interview at staples tomorrow 😬 <hashtag> nervous,n,,,,
3.8325040544e+17,thank you! <repeat>,y,,,,y
3.52451343162e+17,raspberry snapple you are amazing,y,,,,y
3.51555654613e+17,kiss her ass with you dick not yo brain bitch,n,,,,
4.32908078628e+17,good morning my two beautiful sisters! <repeat> hope you both have a blessed day! &lt<number>,y,,,,
3.51556071179e+17,and enjoyed it,y,,,,
4.35851521679e+17,its kinda funny how these twitter fights start after the season is over! cant we all respect each other? <repeat> <hashtag> nohopeformankind,n,N,n,n,n
3.62773732899e+17,rt 😪 😩 yo lia <elong> rt i deadass hate when people call me lia lol.,n,,,,n
4.72856689726e+17,my heart melted <heart> <hashtag> blessed http<neutralface>/t.co/gjvtpq<number>tys,y,,,,
3.51550994091e+17,hungry,n,,,,
3.81896927623e+17,interested in an og savage?,n,,,,
3.6330552869e+17,it's my <number>th birthday today. just thankful for everything god has put in my life whether good or bad it made me stronger. <hashtag> birthday <hashtag> blessed,y,Y,y,y,y
4.37450386182e+17,much love from your favorite mcknuckleheads http<neutralface>/t.co/feizmszdxs,y,,,,
3.74011971358e+17,thank god i had braces 🙏,y,,,,
4.10264199123e+17,lost respect for a lot of people this year.,n,,,,n
3.55511718455e+17,i love to hear preach! she goes right into intercession &amp warfare <hashtag> prayer after she preaches! <hashtag> myhelp,y,,,,
3.68071086024e+17,"i can't deny, i got a lot of respect for miley cyrus",y,,,,
3.51559569916e+17,google it,n,,,,
4.79842548543e+17,n if you a bad egg respect your self enough to admit that shit n own it yo if someone was straight up n came up to me n said ya i just hit,n,,,,
4.09965937103e+17,i'm so glad is removing all the food from campus vending machines during the last week of finals. thank you,n,,,,
3.51553582703e+17,happy birthday dude,y,,,,
3.52379141158e+17,"stays up late drinking, wakes up at super early. what logic is this.",n,N,n,n,n
3.51555177612e+17,✌ 😙 💨,y,,,,
4.46267318718e+17,thanks for the countdown,y,,,,
4.11705432102e+17,i saw that earlier today! pretty gross.,n,,,,m
3.52542200624e+17,miss you <heart> <heart>,y,,,,
3.5156023817e+17,clearly breaking http<neutralface>/t.co/ajc<number>ied<number>y,n,,,,
4.04723787029e+17,banks droppin that cold corner <number> after the last tape <hashtag> fno im definitely lookin forward for this one. s/o to,y,,,,n
3.51554014267e+17,thank you bitch ❤ <heart>,y,,,,
4.48676040832e+17,what i would give for a home cooked meal and to be cuddled you with my cat in my own bad. preach girl preach <smile>,y,Y,n,n,m
3.9706013379e+17,thanks dawg <smile>,y,,,,
4.30146508345e+17,wow bruno mars. <repeat> so talented! <repeat> talk about being a versatile musician <hashtag> respect,y,,,,y
3.51558964557e+17,yup,n,,,,
3.51552151531e+17,happy birthdayy my motha fuxking twin bro i lub you so much,y,,,,
3.51564471296e+17,moal i had <number> shos come kver,n,,,,
3.51555469624e+17,haha maybe i am drunk <hashtag> staydrunk,n,,,,
3.57182202368e+17,a very happy birthday to hoping you are blessed with a naked birthday sighting of caleb your neighbor 🙏 💜 💋 🍻 🎉 love ya,y,,,,
3.8911168624e+17,http<neutralface>/t.co/ymj<number>ddbp<number>k,n,,,,
3.54409973486e+17,"thank you, will be up first thing in the am. <smile>",y,Y,y,y,y
3.6962075962e+17,i want sushi please and thank you!,y,,,,
3.52255176801e+17,that's my nigga forever <heart> <heart> <heart> <heart>,y,,,,
3.51558647945e+17,because they try to prove why she isn't real,n,,,,
3.51563644465e+17,i remember when loved me. <repeat>,y,,,,
4.76189056758e+17,jimmy z's is the shit,m,,,,
3.5246712931e+17,im so forgetful they callin me cocky the chain on my neck they callin me rocky,n,,,,y
3.51553088433e+17,so glad this weekend is over with. <repeat>,y,,,,
3.51818458155e+17,"<hashtag> free to try, $<number> to buy: <hashtag> kodak info activate solution ltd. ed. --&gt http<neutralface>/t.co/udfclpigav <hashtag> free <hashtag> trial <hashtag> demo <hashtag> sharepoint <hashtag> ms",n,,,,
4.26383460463e+17,blessed to see another day:)),y,Y,y,y,y
3.51559079757e+17,who you go to the movies with,n,,,,
3.90550083223e+17,fuck the heat and the lakers. <hashtag> knicks preach it baby girl 👌 <smile>,m,,,,
4.32560099035e+17,thank you :) http<neutralface>/t.co/xyb<number>xztdhh,y,,,,y
4.52210535863e+17,<hashtag> respect,y,,,,
3.51556384221e+17,but i'm the only one . <repeat>,n,,,,
3.51556044042e+17,ii was hype to see my fav today ♥,y,,,,
4.61904700674e+17,s/o to my new follower,y,,,,
4.58971176053e+17,some people straight need to be beaten by the respect branch.,n,,,,n
4.0949465574e+17,i respect it .,y,,,,
3.5155110462e+17,that's funny cause i would never do you you dirty,n,,,,
4.77311733007e+17,i'm very open about my life but there's just a few things i want to keep private and people can't even respect that.,n,,,,
4.36744993991e+17,shoutout to for favoriting all my tweets. you're sweet.,y,,,,y
4.34747580468e+17,preach !,y,,y,y,m
4.68770989875e+17,"shoutout to mozzarella sticks, pizza, cheese fries, &amp tacos love u guys",y,,,,y
4.17840397382e+17,hahaha thought she wouldn't see us at the mall today. you thought wrong girly <lolface>,n,m,n,n,n
3.51553834151e+17,the movie the love guru is funny af <lolface>,n,,,,
3.78533732825e+17,proud of them! you gotta respect it,y,y,y,y,y
3.67465444519e+17,"geez, guys. respect and give him his privacy. <repeat> yeesh.",y,,,,
4.13173137632e+17,wherever i play next year i hope i get as much love as he got,y,,,,
3.51558164258e+17,"ciara can dance, and sing her ass off. but personally she's not fire to me. i'm not bouta pretend to be her <hashtag> <number> fan lol!",y,,,,
4.6916616066e+17,thanks,y,,,,
4.52569058388e+17,thanks for the advice!,y,,,,y
4.62656325895e+17,lol it sometimes is 😣ill snap you like <number> times today 😉i bet you will <neutralface>,n,,,,
3.51559378224e+17,stay awake and keep your brother up. get some strong coffee soon,n,,,,
3.51555695709e+17,no hunts together you don't have nick totaled the grenade,n,,,,
3.5865762819e+17,thank you <smile><smile>,y,,,,
3.78173751659e+17,"well, that's random and unrelated, so thanks. also, if you knew me, you'd be suggesting ways for me to gain <number> pounds.",n,,,,
4.2510147226e+17,sherman plays with heart and passion. he a true competitor! <repeat> <hashtag> respect,y,y,y,y,y
4.10965273848e+17,the most og photo. maya gave this to me. its cameron and gavin wtf how did i just find this http<neutralface>/t.co/<number>fq<number>dexsca,n,Y,y,y,n
3.69159937861e+17,tbh this song is the shit okay ~~~~ judge me http<neutralface>/t.co/<number>deso<number>pni,m,,,,
3.80699718655e+17,"hahahahah i love you <lolface> 💕 but seriously we need to have another og date, i'm feelin' some endless pasta. <repeat>",m,,,,
4.42376627248e+17,thanks for coming and tweeting! <hashtag> wnycmc<number>,y,,,,
3.51553713372e+17,happy birthday <heart>,y,,,,
4.44872920663e+17,"all due respects to <hashtag> mrtony, but the best truffle from is shamrock shake.",n,,,,
3.51562475818e+17,i literally don't feel good at all what is wrong with me.,n,,,,
3.51557362941e+17,what ? <repeat>,n,,,,
3.51562446299e+17,"fuck that rt ""<user>: sobriety?"" son i'm in too deep right now. god i love summer haha",y,,,,
4.56511096426e+17,s/o to you are gorgeous love <heart> <heart> <heart> aw thanks. <heart> <smile>you're welcome hun <heart> <heart>,y,Y,y,y,y
3.97767138264e+17,wings is the bomb,y,,,,
3.51562323292e+17,happy late birthday <lolface>,y,,,,
3.52059933002e+17,i never forget how that man sent me a goodmorning pic &amp tx in a group msg tho. <lolface> <lolface> <lolface> <sadface> <sadface> <sadface> <lolface> <sadface> <lolface> <sadface> <lolface>,n,,,,
3.91342921377e+17,huge shoutout to my good friend in her big game tonight. <repeat> <hashtag> revenge,y,,,m,y
3.51560698331e+17,hell yeah shits mad good <lolface>,n,,,,
4.27848392405e+17,"i respect those that tell me the truth, no matter how hard it is. 👌",y,Y,y,y,y
4.36666615477e+17,much respect to chris brown for this 👌 http<neutralface>/t.co/aarmqnzx<number>x,y,,,,y
3.51956727388e+17,your name&gt&gt&gt,n,,,,n
3.95969697604e+17,<hashtag> preach,y,,,,
4.39021183825e+17,"yeah man, kick in my teeth! you're so dope, i thrive to be like you! <hashtag> respect",n,,,,
3.52238211831e+17,shakin my head,n,N,n,n,m
3.73648609386e+17,thank you amanda ! <repeat>,y,,,,
4.77295037915e+17,hahah respect my mans lol kawahi is perfect for the spurs. <repeat> like tim duncan with corn rows,y,,,,
4.76923209347e+17,"shoutout to my competition, good luck",y,,,,
3.80601160056e+17,i'm thankful <number>real. we blessed.,y,,,,
3.52251200743e+17,if you love yourself so much why tf you tryna be someone else <hashtag> catfish,n,,,,y
3.60043369307e+17,good morning everyone. blessed to be here yet another day <smile> 🙏,y,,,y,y
4.32208791988e+17,remember when i lit my hair on fire in 's car,n,N,n,n,n
3.51552910805e+17,so many damn fake people in my life <neutralface>. i just want to move out of syracuse and start all over.,n,,,,
3.5155967157e+17,i hate you,n,,,,
3.51561538689e+17,yeah pal you gotta problem? <smile>,n,,,,
3.51761959295e+17,"will still sing ""<number>"" when she's <number>? <hashtag> randomthoughts <hashtag> <number>",n,n,n,n,n
3.51556648613e+17,dope <elong>,n,,,,
3.63522245417e+17,happy birthday 🎈 🎊 🎉 <hashtag> thebig<number> 🎀 thank you so much girl <heart>,y,,,,
3.51560297058e+17,"when you come around here, we got our guns.",n,,,,
3.73514940516e+17,thank you for fixing my phone! <hashtag> lifesaver <hashtag> iamretarded,y,,,,
3.51559502199e+17,in victor pittsford area,n,,,,
3.78597550552e+17,i hate when people try to tell me what the fuck i said. <repeat> ✋ 😒 thank you. ,n,,,,n
3.51931725662e+17,thanks,y,,,,
3.5248424025e+17,"<hashtag> nursing <hashtag> job in <hashtag> pennyan , ny: ltc lpn - long term care licensed practical. <repeat> at medical staffing network http<neutralface>/t.co/hq<number>shznmym",n,,,,
3.51560421025e+17,"it's as simple as something that nobody knows that, her eyes are as big as her bubbly toes",n,,,,
4.3585815435e+17,i love when females don't want you but don't want anyone else to have. preach boy,n,,,,
3.86123840021e+17,no notes friday when you sit in class on friday after drinking egregious amounts the night before for attendance purposes,n,,,,n
3.51765692401e+17,i enjoy my life. i know it bothers people. oh well <smile>,m,,,,y
3.51558507499e+17,well kelly's hand is over her heart do that's good,y,,,,
4.58071804218e+17,congrats ty <smile>️ 💙 👏 👏,y,,,,
3.51562717687e+17,ah <elong> those are my favorites <heart> <heart> <heart> <heart>,y,,,,
3.51555199754e+17,i noticed,n,,,,
4.01885411624e+17,thanks bae i hate you too 💗,y,,,,
3.51557652713e+17,props to on putting together that great coming home/ustroops feature <hashtag> emotional <hashtag> criedinside,y,,,,
3.51562133135e+17,can't talk to anybody without them still talking to there exs,n,,,,
3.51556387232e+17,it's the truth pussy be out here acting up and wonder why they got nobody to go to,n,,,,
3.64594884457e+17,"swear! <repeat> lmao me did see dat too , gyal blessed",n,,,,
3.51560765083e+17,i need to do this dead omg <heart> <heart> <heart> <heart>,n,,,,
4.08196211809e+17,sorry about the shower thing today i hope you hate me to much love ya baby,m,,,,
3.51550787992e+17,jatt &amp juliet!,n,,,,
3.93193972052e+17,to blessed to be stressed i realize ppl are more happy with little then ppl tht has it all <smile>,n,y,n,n,y
4.03519695632e+17,haha thank you! i try my best to create amusing snap stories,y,,,,
3.90820339456e+17,"thank you, but whats up witchu? :)",y,,,,y
3.51556300159e+17,dreams momey can buy,n,,,,
3.78998316891e+17,great time rochester. thnx <hashtag> blessed,y,Y,y,y,y
3.52255437846e+17,yeah right we don't lift jack,n,M,n,n,n
4.04841896197e+17,means nothin to me tho i'm still a og,y,,,,
3.5155486501e+17,awk,n,,,,
3.51557515425e+17,niggas fucking exs on the low wich means you're not good enough for the world to know bitch,n,,,,
3.84836447968e+17,he's ugly lost respect for both you guys,n,,,,
4.65128972859e+17,best of luck to today on his senior day. blessed to have you as my teammate over the past couple of years. enjoy it tvd!,y,,,,
4.00341399591e+17,thank youu so are you &amp billy! 🙊 <heart> 😼,y,,,,
3.51554119804e+17,welcome slut <heart>,y,,,,
4.60437731283e+17,graduate the day after lol . <repeat> imma be lit,n,,,,n
3.52197610553e+17,<smile> 🔫,n,,,,
4.64467373538e+17,"its the last thirsty thursday of the semester, lets see how lit it get.",n,,,,
4.52628762015e+17,nah,n,,,,
4.81261517506e+17,preach,y,Y,y,m,m
4.59111861649e+17,or if they only play for school <lolface> yes omg <sadface> preach <smile> <smile>,n,,,,
4.71459973747e+17,"shoutout to my little bro, on having a great game ! so proud of you kiddo, you put up a great fight 💪",y,Yy,y,y,y
4.40564278337e+17,i am truly blessed to have trévon in my life. 🙏 💙,y,Y,y,y,y
3.51669889306e+17,🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 please follow me ily 💋 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸 💗 🌸xo <sadface> <sadface>,y,y,y,y,y
4.3673205945e+17,preach sarah preach. <smile>,y,Y,y,y,m
3.51552643149e+17,yes,n,,,,
4.08433238786e+17,huge s/o to the bro for the game winning <number> though. &amp s/o to the bro for giving him the the assist,y,Y,y,y,y
4.02640455886e+17,"gruden giving a big shoutout to alum chandler jones. ""not sure any other lineman other than cj can get to cam newton."" <hashtag> mnf",y,N,y,y,n
4.3740906132e+17,so lets fuck with duke next time in the dome right. fuck this respect shit let's treat these assholes like they treat our team/fans.,n,,,,
3.88158045836e+17,thanks now i am,y,Y,y,y,y
4.03588969344e+17,figured it was some sort of app out now a days,n,,,,
3.97227520212e+17,"we can look forward to the capital to be lit similarly, in the near future.",y,,,,
3.51551668636e+17,had a great weekend! thanks to aaron and christen:-),y,,,,
3.88310611534e+17,shoutout to the niggahs that still fuck with my bullshittin ass you welcome,y,,,,
3.51552097722e+17,that's what i thought haha,n,,,,
4.82226751184e+17,shoutout to for the follow.,y,,,,
3.51808566149e+17,keep it simple. keep it honest. keep it real.,n,M,n,n,y
4.26403270232e+17,wow. i was mistaken. mad props. i dont pitch like that anymore though haha,n,,,,
3.51561224771e+17,holy shit. you're hot <elong>,y,,,,
4.66280597037e+17,"blessed now, but because of you, we have to play in january too! invest in some good thermal underwear. :)",y,,,,
3.51555428419e+17,you're welcome <smile>,y,,,,
3.51898482497e+17,bein w/ a hoe will only get ya so far. if you get the chance to be w/ a well educated beautiful woman then you better take it.,n,M,n,n,n
4.17538542031e+17,"gotchu scrap. just keep favoriting them tweets, feeling to <elong> much love. <smile>",y,,,,
4.75266128836e+17,young man we are praying for you. u have the support of many! stay blessed and humble,y,,,,
4.52102065494e+17,thank you my friend.,y,,,,
3.51555302489e+17,moved on !,n,,,,
3.51563622063e+17,i don't even remember when you left lol. but amy and i tipped you out.,n,,,,
4.02280924161e+17,nevermind my twitter is fixed thanks to aka the lifesaver,y,,,,
3.51560598255e+17,hands down the most consistent week of my life so far,m,,,,
3.55410291972e+17,just saw the news. thank you for for everything you 've done both in and out of the cage. really enjoyed watching you fight!,y,,,,y
3.5156383e+17,i'm so upset. like i just wanna be happy,n,,,,
3.51562348098e+17,i'm so tired. so why am i still awake?,n,,,,
3.51556305758e+17,i wanna go on a date,n,,,,
3.51554642222e+17,if i could rate her ass out of <number> shed definitely be a <number>,y,,,,
4.35795960368e+17,<number>mins on phone w/mom tellin me about how her plants r growing &amp best place for them to sit. <repeat>blessed,y,,,,
4.74282952945e+17,og bobby johnson,n,,,,m
4.61364289459e+17,yaw don't want to know what my horoscope said nena is the shit right? yeah i know lmao,m,,,,
3.51560994394e+17,- man im going to sleep .,n,,,,
3.7910024654e+17,this fight is about to so lit. <repeat>,n,,,,
3.51872597568e+17,bored <elong>,n,,,,n
4.14953551853e+17,s/o the patriots <hashtag> squad,y,,,,n
3.51559667841e+17,i need an escape from everything.,n,,,,
3.51560460971e+17,"i'm at waterfall (ithaca, ny) http<neutralface>/t.co/odv<number>siyqo<number>",y,,,,
3.51562009844e+17,<smile>,n,,,,
3.51552034656e+17,happy first day of july,y,,,,
3.51562178979e+17,sick to my stomach <hashtag> bye,n,,,,
4.28202361351e+17,social network is the bomb. <repeat> <hashtag> rotoloclass,y,,,,
4.65584453684e+17,shoutout to who's the best doggy mommy in the world. <hashtag> happymuthasday <heart>,y,Y,y,y,y
3.97266436118e+17,love that replies to all of their fans in twitter! <hashtag> respect,y,,,,y
4.43940017975e+17,it's prison with a glorified label,n,,,,
3.61681092925e+17,pads out after <number>-on<number> team drills. <hashtag> nyjets <hashtag> jetslife <hashtag> nyj <hashtag> nfltrainingcamp <hashtag> shoutout <hashtag> nfl suny… http<neutralface>/t.co/k<number>t<number>xt<number>znw,n,,,,n
3.90503808734e+17,thanks peter! keep up great work w/<user>,y,,,,
3.51552642151e+17,i will! <repeat> thanks:d,y,,,,
4.08425597812e+17,"sometime i find myself looking through photos for an extended period of time then i think ""damn, i 've had a good year"" <hashtag> blessed",y,,,y,y
3.52071644401e+17,i need a workout buddy to motivate me,n,M,n,n,n
3.51552281592e+17,happy dirty <number> girl! <repeat> xoxoxo 🎉 🎈 🎉 🎈 🎉 🎈 🎉 🎈 🎉,y,,,,
3.93335258638e+17,"thanks, brother. is a great case study in wlan.",y,,,,y
3.51556135755e+17,the girl black has been wearin the same outfit &amp hair style for the past <number> years,n,,,,
3.69143160423e+17,thank you for that nate clements clip. could watch that an endless number of times.,y,Y,y,y,y
4.28233891268e+17,s/o to my frappuccino tho <hashtag> starbucks,y,,,,
4.40332525023e+17,"although i won't say it a lot, i am blessed to have the friends i have today and i love all of you guys. the bitch admits it.",y,,,,y
3.51563330446e+17,what?,n,,,,
4.30179819197e+17,quick s/o to and for the buffalo chicken dip <hashtag> youknowwhatsup,y,,,,
3.51555088441e+17,and now it's time for sleep✌ 😴,n,,,,
3.98287265552e+17,"i thought i was not eligible for it because i'm deaf. oh my bad, well i just requested for it. thanks girl.",y,Y,y,y,y
4.54591831138e+17,shoutout to and staff for putting out another great agr section! <repeat>,y,,,,
3.75258923018e+17,shoutout my nigga leavin for basic today. love you man,y,,,y,y
4.10561990521e+17,shoutout to everyone that downloaded the mixtape so far,y,,,,
3.91031747729e+17,disco is the shit. <repeat>,m,,,,
3.5697687173e+17,"i’m gonna miss my paper airplane icons <sadface> glad i didn’t get a tattoo, lol!",n,,,y,n
4.09215812646e+17,preach adrian,y,,,,
3.51563836211e+17,lmao rt <hashtag> bowwowtexttociara he bigger than me?,n,,,,
3.52489701728e+17,no way josé,n,n,n,n,n
3.57238577442e+17,she <smile> <smile> <heart> <heart> <heart> <heart> thanks <elong> 💁 💋rt,y,,,,
4.539527355e+17,the worst kinds of people are the ones who comment about how froyo toppings negate it's healthiness <hashtag> preach,n,Y,n,n,n
4.82729320403e+17,i so love the foreign video can't get enough 👍 <hashtag> respect,y,,,,
4.65126604646e+17,shoutout to for being the only person in my family to see me and wave at graduation. <repeat> 👋<hashtag> heyfam,y,,,,
4.13885430657e+17,so much love for this little girl. <hashtag> hedgehog home is where heloise is. http<neutralface>/t.co/lwtqdynvct,y,,,,n
3.51564716688e+17,where is darons tragic ass,n,,,,
3.51555894733e+17,tony deveto lmao! <repeat>,n,,,,
3.51552250541e+17,<heart> <heart> <heart> <heart>,y,,,,
3.94256119965e+17,thanks for that hahaha,y,,,,
4.4485143347e+17,thanks for the follow back :),y,,,,
3.598154511e+17,ikr,n,,,,
4.16360955942e+17,thnx stupid,y,,,,m
4.78167879549e+17,"another day! <hashtag> blessed <hashtag> alex&ampani <hashtag> sunday <hashtag> $$$ <hashtag> invicia <hashtag> wallet <hashtag> jordansonmyfeet syracuse, new york http<neutralface>/t.co/<number>vxtalqzr",y,Y,y,y,y
4.13508387562e+17,oh shit you're right. <repeat> <hashtag> respect,y,,,,
3.5155823812e+17,look what i found in my mailbox when i got home from vaca! http<neutralface>/t.co/ezoyohxucr,y,,,,
3.5156228007e+17,this chevelle is fucking gorgeous,y,,,,
4.46079772897e+17,thanks for the shoutout! <repeat> <hashtag> celebritystatus,y,,y,y,y
3.90689993163e+17,hm <elong> well in that case. <repeat> i have no use for your services. thank you come again:],n,,,,
4.35851521679e+17,its kinda funny how these twitter fights start after the season is over! cant we all respect each other? <repeat> <hashtag> nohopeformankind,n,,,,
3.51563319612e+17,peace be with you.,y,,,,
4.08532320456e+17,thank you for always involving us. <repeat> love the link! safe travels. <repeat> :),y,,,,y
3.67736572957e+17,ur a virgin still for a reason 😳 😵 💀 yup cause i respect my self unlike the girls you fuck,m,,,,
3.55722935698e+17,preach bishop!,y,Y,y,y,m
4.72171835544e+17,being able to keep it real with someone without getting into an argument &gt&gt&gt 👌,n,,,,n
3.52539162652e+17,<number> severe thunderstorm warning issued july <number> at <number>pm edt until july <number> at <number>pm edt by nws buffalo http<neutralface>/t.co/srj<number>f<number>jmhk,n,,,,n
3.92833837007e+17,shoutout to for the follow. <repeat>,y,,,,
4.00064772479e+17,happy vets day to my brother <hashtag> respect <hashtag> gethomesafe,y,,,,y
4.15852183964e+17,merry christmas everyone! i'm so blessed. please keep in mind that family is everything and the presents are just material things <smile> 🎅 🎁,y,,,,
4.07676341078e+17,"speaking to older dogs all cute is blasphemy. treat your elders with respect. be like, ""how are you today sir, can i get you your pipe?""",y,M,y,y,m
3.84115846589e+17,thanks bby,y,Y,y,y,y
3.75821095775e+17,preach <smile> <smile>,y,,,,
3.75245611744e+17,i have like <number> guys in my media lit class. there's too much testosterone in here.,n,N,n,n,n
3.51562114034e+17,lied once again 👍 👍,n,,,,
3.51556934933e+17,so like. <repeat> now what. <repeat>,n,,,,
3.51557719507e+17,i feel like listening to drake and being in my feelings cause i'm so lonely,y,,,,
3.51563241589e+17,i give the best hair cuts 😴 😴 😴,y,,,,
3.51680603148e+17,"ah, yes",n,,,,
4.08248801129e+17,thanks bro,y,,,,y
3.51555118707e+17,-_ <elong>-,n,,,,
4.52774484467e+17,thank god for another day <hashtag> blessed,y,,,,
3.51552805641e+17,<heart> is how i feel,y,,,,
